_id,price,coutnry,group,weight
ObjectId("5c825dd82dcf3568a17d29be"),1812,Россия,2,2
ObjectId("5c825dd82dcf3568a17d29bf"),262,Россия,2,3
ObjectId("5c825dd82dcf3568a17d29c0"),912,Россия,4,2
ObjectId("5c825dd82dcf3568a17d29c1"),961,Россия,2,1
ObjectId("5c825dd82dcf3568a17d29c2"),362,Россия,3,1
ObjectId("5c825dd82dcf3568a17d29c3"),257,Россия,1,150
ObjectId("5c825dd82dcf3568a17d29c4"),2315,Россия,3,200
ObjectId("5c825dd82dcf3568a17d29c5"),978,Россия,3,150
ObjectId("5c825dd82dcf3568a17d29c6"),2456,Россия,4,2
ObjectId("5c825dd82dcf3568a17d29c7"),1938,Россия,4,200
ObjectId("5c825dd82dcf3568a17d29c8"),475,Россия,1,200
ObjectId("5c825dd82dcf3568a17d29c9"),550,Россия,4,200
ObjectId("5c825dd82dcf3568a17d29ca"),549,Россия,2,200
ObjectId("5c825dd82dcf3568a17d29cb"),414,Россия,4,2
ObjectId("5c825dd82dcf3568a17d29cc"),2209,Россия,4,1
ObjectId("5c825dd82dcf3568a17d29cd"),1655,Россия,3,250
ObjectId("5c825dd82dcf3568a17d29ce"),582,Россия,4,250
ObjectId("5c825dd82dcf3568a17d29cf"),1079,Россия,4,1.8
ObjectId("5c825dd82dcf3568a17d29d0"),439,Россия,2,37
ObjectId("5c825dd82dcf3568a17d29d1"),804,Финляндия,4,500
ObjectId("5c825dd82dcf3568a17d29d2"),1206,Россия,4,325
ObjectId("5c825dd82dcf3568a17d29d3"),1899,Россия,2,280
ObjectId("5c825dd82dcf3568a17d29d4"),313,Россия,4,37
ObjectId("5c825dd82dcf3568a17d29d6"),963,Россия,3,40
ObjectId("5c825dd82dcf3568a17d29d7"),236,Россия,3,400
ObjectId("5c825dd82dcf3568a17d29dd"),405,Россия,3,1
ObjectId("5c825dd82dcf3568a17d29e0"),16,Россия,3,45
ObjectId("5c825dd82dcf3568a17d29e1"),276,Россия,4,23.5
ObjectId("5c825dd82dcf3568a17d29e2"),74,Россия,2,200
ObjectId("5c825dd82dcf3568a17d29e3"),811,Россия,2,250
ObjectId("5c825dd82dcf3568a17d29e4"),2318,Россия,2,100
ObjectId("5c825dd82dcf3568a17d29e5"),1191,Россия,4,700
ObjectId("5c825dd82dcf3568a17d29e6"),304,Россия,3,300
ObjectId("5c825dd82dcf3568a17d29e7"),1141,Россия,2,230
ObjectId("5c825dd82dcf3568a17d29e8"),933,Россия,1,23.5
ObjectId("5c825dd82dcf3568a17d29e9"),140,Польша,1,25
ObjectId("5c825dd82dcf3568a17d29ea"),1461,Россия,1,900
ObjectId("5c825dd82dcf3568a17d29eb"),1736,Испания,1,500
ObjectId("5c825dd82dcf3568a17d29ec"),1028,Россия,2,1
ObjectId("5c825dd82dcf3568a17d29ed"),433,Испания,3,250
ObjectId("5c825dd82dcf3568a17d29ee"),1006,Россия,3,250
ObjectId("5c825dd82dcf3568a17d29ef"),1745,Россия,4,800
ObjectId("5c825dd82dcf3568a17d29f0"),21,Россия,2,500
ObjectId("5c825dd82dcf3568a17d29f1"),2116,Россия,1,5
ObjectId("5c825dd82dcf3568a17d29f2"),1542,Россия,1,300
ObjectId("5c825dd82dcf3568a17d29f3"),1156,Россия,2,1
ObjectId("5c825dd82dcf3568a17d29f4"),1446,Россия,4,1
ObjectId("5c825dd82dcf3568a17d29f5"),343,Россия,3,500
ObjectId("5c825dd82dcf3568a17d29f6"),667,Россия,3,500
ObjectId("5c825dd82dcf3568a17d29f7"),483,Россия,4,2
ObjectId("5c825dd82dcf3568a17d29f8"),661,Россия,1,150
ObjectId("5c825dd82dcf3568a17d29f9"),844,Польша,4,200
ObjectId("5c825dd82dcf3568a17d29fa"),1699,Россия,2,1
ObjectId("5c825dd82dcf3568a17d29fb"),2254,Россия,4,1
ObjectId("5c825dd82dcf3568a17d29fc"),505,Россия,1,220
ObjectId("5c825dd82dcf3568a17d29fe"),600,Китай,4,200
ObjectId("5c825dd82dcf3568a17d2a00"),1610,Россия,4,250
ObjectId("5c825dd82dcf3568a17d2a02"),1321,Россия,3,2
ObjectId("5c825dd82dcf3568a17d2a03"),1334,Россия,2,800
ObjectId("5c825dd82dcf3568a17d2a04"),1539,Россия,2,5
ObjectId("5c825dd82dcf3568a17d2a05"),1285,Россия,4,200
ObjectId("5c825dd82dcf3568a17d2a06"),580,Корея,2,500
ObjectId("5c825dd82dcf3568a17d2a07"),1000,Вьетнам,1,200
ObjectId("5c825dd82dcf3568a17d2a09"),784,Россия,4,250
ObjectId("5c825dd82dcf3568a17d2a0a"),2128,Россия,1,400
ObjectId("5c825dd82dcf3568a17d2a0b"),2183,Россия,1,400
ObjectId("5c825dd82dcf3568a17d2a0e"),321,Россия,1,400
ObjectId("5c825dd82dcf3568a17d2a0f"),447,Россия,2,40
ObjectId("5c825dd82dcf3568a17d2a10"),551,Россия,3,320
ObjectId("5c825dd82dcf3568a17d2a11"),964,Россия,1,250
ObjectId("5c825dd82dcf3568a17d2a12"),843,Россия,4,400
ObjectId("5c825dd82dcf3568a17d2a13"),1577,Россия,1,250
ObjectId("5c825dd82dcf3568a17d2a14"),398,Россия,4,300
ObjectId("5c825dd82dcf3568a17d2a15"),2350,Россия,4,800
ObjectId("5c825dd82dcf3568a17d2a17"),1403,Россия,1,35
ObjectId("5c825dd82dcf3568a17d2a18"),643,Россия,4,38
ObjectId("5c825dd82dcf3568a17d2a19"),2319,Россия,4,37
ObjectId("5c825dd82dcf3568a17d2a1a"),2454,Россия,3,350
ObjectId("5c825dd82dcf3568a17d2a1b"),2294,Россия,2,300
ObjectId("5c825dd82dcf3568a17d2a1c"),1877,Россия,1,400
ObjectId("5c825dd82dcf3568a17d2a1e"),2113,Россия,2,110
ObjectId("5c825dd82dcf3568a17d2a1f"),392,Россия,1,80
ObjectId("5c825dd82dcf3568a17d2a20"),2261,Россия,3,50
ObjectId("5c825dd82dcf3568a17d2a21"),1514,Россия,4,110
ObjectId("5c825dd82dcf3568a17d2a22"),601,Россия,3,40
ObjectId("5c825dd82dcf3568a17d2a24"),637,Россия,2,10
ObjectId("5c825dd82dcf3568a17d2a25"),505,Россия,1,60
ObjectId("5c825dd82dcf3568a17d2a26"),121,Россия,4,110
ObjectId("5c825dd82dcf3568a17d2a28"),1044,Россия,3,36
ObjectId("5c825dd82dcf3568a17d2a29"),1024,Россия,2,60
ObjectId("5c825dd82dcf3568a17d2a2a"),1150,Россия,4,37
ObjectId("5c825dd82dcf3568a17d2a2b"),1157,Италия,2,500
ObjectId("5c825dd82dcf3568a17d2a2c"),878,Россия,1,450
ObjectId("5c825dd82dcf3568a17d2a2d"),2211,Россия,1,300
ObjectId("5c825dd82dcf3568a17d2a2e"),1823,Россия,4,300
ObjectId("5c825dd82dcf3568a17d2a2f"),2492,Россия,3,450
ObjectId("5c825dd82dcf3568a17d2a30"),1869,Россия,1,450
ObjectId("5c825dd82dcf3568a17d2a31"),2329,Италия,4,500
ObjectId("5c825dd82dcf3568a17d2a33"),685,Россия,3,86
ObjectId("5c825dd82dcf3568a17d2a34"),895,Россия,4,60
ObjectId("5c825dd82dcf3568a17d2a35"),1823,Россия,1,35
ObjectId("5c825dd82dcf3568a17d2a36"),1200,Россия,3,60
ObjectId("5c825dd82dcf3568a17d2a37"),839,Россия,3,40
ObjectId("5c825dd82dcf3568a17d2a38"),1481,Россия,2,120
ObjectId("5c825dd82dcf3568a17d2a39"),2171,Россия,3,36
ObjectId("5c825dd82dcf3568a17d2a3a"),1746,Россия,1,40
ObjectId("5c825dd82dcf3568a17d2a3b"),1619,Россия,4,450
ObjectId("5c825dd82dcf3568a17d2a3c"),1291,Италия,3,500
ObjectId("5c825dd82dcf3568a17d2a3d"),1922,Россия,3,400
ObjectId("5c825dd82dcf3568a17d2a3e"),2456,Италия,1,250
ObjectId("5c825dd82dcf3568a17d2a3f"),721,Россия,2,500
ObjectId("5c825dd82dcf3568a17d2a40"),1971,Россия,2,300
ObjectId("5c825dd82dcf3568a17d2a42"),654,Россия,4,400
ObjectId("5c825dd82dcf3568a17d2a43"),1237,Россия,3,800
ObjectId("5c825dd82dcf3568a17d2a44"),15,Казахстан,2,200
ObjectId("5c825dd82dcf3568a17d2a45"),793,Россия,3,400
ObjectId("5c825dd82dcf3568a17d2a46"),876,Россия,3,900
ObjectId("5c825dd82dcf3568a17d2a47"),1108,Россия,2,400
ObjectId("5c825dd82dcf3568a17d2a48"),1157,Россия,2,400
ObjectId("5c825dd82dcf3568a17d2a49"),157,Россия,3,400
ObjectId("5c825dd82dcf3568a17d2a4a"),2246,Россия,4,450
ObjectId("5c825dd82dcf3568a17d2a4b"),2408,Россия,3,900
ObjectId("5c825dd82dcf3568a17d2a4c"),952,Россия,4,400
ObjectId("5c825dd82dcf3568a17d2a4d"),1780,Россия,1,400
ObjectId("5c825dd82dcf3568a17d2a4e"),1633,Россия,1,3
ObjectId("5c825dd82dcf3568a17d2a4f"),199,Россия,4,1
ObjectId("5c825dd82dcf3568a17d2a50"),373,Россия,3,400
ObjectId("5c825dd82dcf3568a17d2a51"),1463,Россия,2,900
ObjectId("5c825dd82dcf3568a17d2a52"),2080,Россия,4,400
ObjectId("5c825dd82dcf3568a17d2a53"),1196,Республика Казахстан,1,400
ObjectId("5c825dd82dcf3568a17d2a54"),321,Россия,4,900
ObjectId("5c825dd82dcf3568a17d2a55"),291,Россия,4,600
ObjectId("5c825dd82dcf3568a17d2a56"),489,Россия,1,400
ObjectId("5c825dd82dcf3568a17d2a57"),2445,Россия,3,400
ObjectId("5c825dd82dcf3568a17d2a58"),268,Россия,1,450
ObjectId("5c825dd82dcf3568a17d2a59"),367,Россия,3,600
ObjectId("5c825dd82dcf3568a17d2a5b"),1158,Россия,4,800
ObjectId("5c825dd82dcf3568a17d2a5c"),2495,Россия,1,600
ObjectId("5c825dd82dcf3568a17d2a5f"),276,Россия,2,800
ObjectId("5c825dd82dcf3568a17d2a60"),424,Россия,4,450
ObjectId("5c825dd82dcf3568a17d2a61"),639,Россия,4,900
ObjectId("5c825dd82dcf3568a17d2a62"),495,Россия,4,450
ObjectId("5c825dd82dcf3568a17d2a63"),1349,Россия,1,800
ObjectId("5c825dd82dcf3568a17d2a68"),1923,Россия,2,800
ObjectId("5c825dd82dcf3568a17d2a6c"),941,Россия,2,600
ObjectId("5c825dd82dcf3568a17d2a70"),1652,Россия,2,450
ObjectId("5c825dd82dcf3568a17d2a71"),1255,Россия,2,400
ObjectId("5c825dd82dcf3568a17d2a72"),1014,Россия,4,400
ObjectId("5c825dd82dcf3568a17d2a73"),694,Россия,1,400
ObjectId("5c825dd82dcf3568a17d2a74"),1845,Россия,4,900
ObjectId("5c825dd82dcf3568a17d2a75"),2403,Россия,4,450
ObjectId("5c825dd82dcf3568a17d2a76"),1028,Россия,1,450
ObjectId("5c825dd82dcf3568a17d2a77"),2334,Россия,2,400
ObjectId("5c825dd82dcf3568a17d2a78"),1671,Россия,2,950
ObjectId("5c825dd82dcf3568a17d2a79"),1572,Россия,3,400
ObjectId("5c825dd82dcf3568a17d2a7a"),1686,Италия,4,500
ObjectId("5c825dd82dcf3568a17d2a7b"),869,Россия,3,400
ObjectId("5c825dd82dcf3568a17d2a7c"),1167,Россия,1,450
ObjectId("5c825dd82dcf3568a17d2a7d"),853,Россия,4,500
ObjectId("5c825dd82dcf3568a17d2a7e"),122,Россия,4,400
ObjectId("5c825dd82dcf3568a17d2a7f"),1819,Россия,1,500
ObjectId("5c825dd82dcf3568a17d2a80"),1286,Россия,1,500
ObjectId("5c825dd82dcf3568a17d2a81"),47,Россия,4,400
ObjectId("5c825dd82dcf3568a17d2a82"),376,Россия,4,400
ObjectId("5c825dd82dcf3568a17d2a83"),1023,Россия,4,400
ObjectId("5c825dd82dcf3568a17d2a84"),1037,Россия,4,500
ObjectId("5c825dd82dcf3568a17d2a85"),2307,Россия,1,400
ObjectId("5c825dd82dcf3568a17d2a86"),2437,Россия,3,400
ObjectId("5c825dd82dcf3568a17d2a87"),1888,Россия,4,400
ObjectId("5c825dd82dcf3568a17d2a88"),2087,Россия,1,450
ObjectId("5c825dd82dcf3568a17d2a89"),1570,Россия,4,500
ObjectId("5c825dd82dcf3568a17d2a8a"),1288,Россия,4,900
ObjectId("5c825dd82dcf3568a17d2a8b"),1069,Россия,4,400
ObjectId("5c825dd82dcf3568a17d2a8c"),905,Россия,4,400
ObjectId("5c825dd82dcf3568a17d2a8d"),906,Россия,4,400
ObjectId("5c825dd82dcf3568a17d2a8e"),2392,Россия,2,400
ObjectId("5c825dd82dcf3568a17d2a8f"),2188,Россия,1,400
ObjectId("5c825dd82dcf3568a17d2a90"),1785,Россия,4,900
ObjectId("5c825dd82dcf3568a17d2a91"),1939,Россия,4,400
ObjectId("5c825dd82dcf3568a17d2a92"),2490,Россия,4,450
ObjectId("5c825dd82dcf3568a17d2a93"),2495,Россия,1,400
ObjectId("5c825dd82dcf3568a17d2a94"),75,Россия,3,430
ObjectId("5c825dd82dcf3568a17d2a95"),898,Россия,3,900
ObjectId("5c825dd82dcf3568a17d2a96"),2322,Россия,3,900
ObjectId("5c825dd82dcf3568a17d2a97"),2254,Россия,1,900
ObjectId("5c825dd82dcf3568a17d2a98"),197,Россия,1,400
ObjectId("5c825dd82dcf3568a17d2a99"),1655,Россия,3,400
ObjectId("5c825dd82dcf3568a17d2a9a"),1090,Россия,2,450
ObjectId("5c825dd82dcf3568a17d2a9b"),857,Россия,3,900
ObjectId("5c825dd82dcf3568a17d2a9c"),122,Россия,4,500
ObjectId("5c825dd82dcf3568a17d2a9d"),223,Россия,4,450
ObjectId("5c825dd82dcf3568a17d2a9e"),2316,Россия,4,450
ObjectId("5c825dd82dcf3568a17d2a9f"),236,Россия,3,450
ObjectId("5c825dd82dcf3568a17d2aa0"),1878,Россия,1,60
ObjectId("5c825dd82dcf3568a17d2aa1"),810,Россия,4,60
ObjectId("5c825dd82dcf3568a17d2aa2"),711,Россия,4,60
ObjectId("5c825dd82dcf3568a17d2aa3"),2214,Россия,4,15
ObjectId("5c825dd82dcf3568a17d2aa4"),349,Россия,2,90
ObjectId("5c825dd82dcf3568a17d2aa5"),2358,Россия,1,75
ObjectId("5c825dd82dcf3568a17d2aa6"),663,Россия,1,75
ObjectId("5c825dd82dcf3568a17d2aa7"),394,Россия,4,75
ObjectId("5c825dd82dcf3568a17d2aa8"),1663,Россия,3,45
ObjectId("5c825dd82dcf3568a17d2aa9"),1806,Россия,4,60
ObjectId("5c825dd82dcf3568a17d2aaa"),810,Россия,1,50
ObjectId("5c825dd82dcf3568a17d2aab"),1994,Россия,1,50
ObjectId("5c825dd82dcf3568a17d2aac"),911,Россия,2,370
ObjectId("5c825dd82dcf3568a17d2aad"),286,Россия,3,60
ObjectId("5c825dd82dcf3568a17d2aae"),1290,Россия,1,110
ObjectId("5c825dd82dcf3568a17d2aaf"),665,Россия,1,10
ObjectId("5c825dd82dcf3568a17d2ab0"),689,Россия,1,110
ObjectId("5c825dd82dcf3568a17d2ab1"),2300,Россия,2,65
ObjectId("5c825dd82dcf3568a17d2ab3"),2334,Россия,1,50
ObjectId("5c825dd82dcf3568a17d2ab4"),1083,Италия,2,500
ObjectId("5c825dd82dcf3568a17d2ab5"),1348,Италия,4,500
ObjectId("5c825dd82dcf3568a17d2ab6"),1906,Италия,4,500
ObjectId("5c825dd82dcf3568a17d2ab7"),433,Италия,1,500
ObjectId("5c825dd82dcf3568a17d2ab8"),396,Россия,4,450
ObjectId("5c825dd82dcf3568a17d2ab9"),1991,Россия,4,450
ObjectId("5c825dd82dcf3568a17d2aba"),2243,Россия,1,450
ObjectId("5c825dd82dcf3568a17d2abb"),1287,Россия,3,400
ObjectId("5c825dd82dcf3568a17d2abc"),1377,Россия,3,450
ObjectId("5c825dd82dcf3568a17d2abd"),1040,Россия,1,900
ObjectId("5c825dd82dcf3568a17d2abe"),800,Россия,3,1
ObjectId("5c825dd82dcf3568a17d2abf"),1103,Россия,3,230
ObjectId("5c825dd82dcf3568a17d2ac0"),886,Россия,4,450
ObjectId("5c825dd82dcf3568a17d2ac1"),1730,Россия,1,1
ObjectId("5c825dd82dcf3568a17d2ac2"),1430,Россия,2,1
ObjectId("5c825dd82dcf3568a17d2ac3"),2281,Россия,4,1
ObjectId("5c825dd82dcf3568a17d2ac4"),1652,Россия,1,1
ObjectId("5c825dd82dcf3568a17d2ac5"),989,Россия,4,1
ObjectId("5c825dd82dcf3568a17d2ac6"),2162,Россия,2,1
ObjectId("5c825dd82dcf3568a17d2ac7"),1426,Беларусь,2,500
ObjectId("5c825dd82dcf3568a17d2ac8"),2147,Беларусь,2,1
ObjectId("5c825dd82dcf3568a17d2ac9"),661,Россия,3,500
ObjectId("5c825dd82dcf3568a17d2aca"),2359,Россия,3,1
ObjectId("5c825dd82dcf3568a17d2acb"),1179,Россия,3,400
ObjectId("5c825dd82dcf3568a17d2acc"),1532,Россия,4,5
ObjectId("5c825dd82dcf3568a17d2acd"),1885,Россия,3,500
ObjectId("5c825dd82dcf3568a17d2ace"),814,Россия,4,400
ObjectId("5c825dd82dcf3568a17d2acf"),1915,Россия,2,400
ObjectId("5c825dd82dcf3568a17d2ad0"),892,Россия,3,35
ObjectId("5c825dd82dcf3568a17d2ad1"),1490,Россия,1,200
ObjectId("5c825dd82dcf3568a17d2ad2"),1236,Россия,1,30
ObjectId("5c825dd82dcf3568a17d2ad3"),1632,Россия,2,23.5
ObjectId("5c825dd82dcf3568a17d2ad4"),927,Корея,2,60
ObjectId("5c825dd82dcf3568a17d2ad5"),828,Россия,1,180
ObjectId("5c825dd82dcf3568a17d2ad6"),1241,Россия,1,105
ObjectId("5c825dd82dcf3568a17d2ad7"),594,Россия,4,140
ObjectId("5c825dd82dcf3568a17d2ad8"),485,Россия,2,90
ObjectId("5c825dd82dcf3568a17d2ad9"),2131,Россия,1,21
ObjectId("5c825dd82dcf3568a17d2ada"),7,Россия,3,14
ObjectId("5c825dd82dcf3568a17d2adb"),2267,Россия,1,90
ObjectId("5c825dd82dcf3568a17d2adc"),2421,Россия,4,60
ObjectId("5c825dd82dcf3568a17d2add"),674,Россия,3,60
ObjectId("5c825dd82dcf3568a17d2ade"),255,Россия,2,60
ObjectId("5c825dd82dcf3568a17d2adf"),396,Россия,2,60
ObjectId("5c825dd82dcf3568a17d2ae0"),2000,Россия,2,60
ObjectId("5c825dd82dcf3568a17d2ae1"),1255,Россия,4,65
ObjectId("5c825dd82dcf3568a17d2ae2"),1134,Россия,1,75
ObjectId("5c825dd82dcf3568a17d2ae3"),1087,Россия,4,40
ObjectId("5c825dd82dcf3568a17d2ae4"),1886,Россия,2,65
ObjectId("5c825dd82dcf3568a17d2ae5"),1102,Россия,3,50
ObjectId("5c825dd82dcf3568a17d2ae6"),406,Россия,1,100
ObjectId("5c825dd82dcf3568a17d2ae7"),1632,Россия,3,90
ObjectId("5c825dd82dcf3568a17d2ae8"),1691,Россия,1,90
ObjectId("5c825dd82dcf3568a17d2ae9"),2003,Россия,1,110
ObjectId("5c825dd82dcf3568a17d2aea"),1732,Россия,2,40
ObjectId("5c825dd82dcf3568a17d2aeb"),524,Россия,3,65
ObjectId("5c825dd82dcf3568a17d2aec"),1128,Россия,1,54
ObjectId("5c825dd82dcf3568a17d2aed"),1090,Россия,4,60
ObjectId("5c825dd82dcf3568a17d2aee"),1437,Россия,4,60
ObjectId("5c825dd82dcf3568a17d2aef"),1153,Россия,3,65
ObjectId("5c825dd82dcf3568a17d2af0"),387,Россия,2,65
ObjectId("5c825dd82dcf3568a17d2af1"),1117,Россия,2,90
ObjectId("5c825dd82dcf3568a17d2af6"),289,Россия,3,65
ObjectId("5c825dd82dcf3568a17d2b07"),1090,Россия,3,90
ObjectId("5c825dd82dcf3568a17d2b08"),766,Россия,1,60
ObjectId("5c825dd82dcf3568a17d2b09"),695,Россия,2,95
ObjectId("5c825dd82dcf3568a17d2b0a"),1116,Россия,3,75
ObjectId("5c825dd82dcf3568a17d2b0b"),29,Россия,1,65
ObjectId("5c825dd82dcf3568a17d2b35"),347,Россия,3,1
ObjectId("5c825dd82dcf3568a17d2b37"),82,Россия,1,10
ObjectId("5c825dd82dcf3568a17d2b38"),162,Россия,4,800
ObjectId("5c825dd82dcf3568a17d2b39"),986,Россия,1,5
ObjectId("5c825dd82dcf3568a17d2b3a"),204,Россия,2,900
ObjectId("5c825dd82dcf3568a17d2b3b"),2125,Россия,1,860
ObjectId("5c825dd82dcf3568a17d2b3c"),757,Россия,1,500
ObjectId("5c825dd82dcf3568a17d2b3d"),2387,Россия,3,250
ObjectId("5c825dd82dcf3568a17d2b3e"),1906,Россия,3,820
ObjectId("5c825dd82dcf3568a17d2b3f"),2262,Россия,1,4.7
ObjectId("5c825dd82dcf3568a17d2b40"),1906,Россия,2,500
ObjectId("5c825dd82dcf3568a17d2b41"),1520,Россия,1,870
ObjectId("5c825dd82dcf3568a17d2b42"),2023,Россия,4,920
ObjectId("5c825dd82dcf3568a17d2b43"),68,Россия,2,820
ObjectId("5c825dd82dcf3568a17d2b44"),1664,Россия,2,250
ObjectId("5c825dd82dcf3568a17d2b45"),1819,Россия,1,1
ObjectId("5c825dd82dcf3568a17d2b46"),1129,Россия,4,1
ObjectId("5c825dd82dcf3568a17d2b47"),1075,Россия,4,1.8
ObjectId("5c825dd82dcf3568a17d2b48"),868,Испания,4,0.25
ObjectId("5c825dd82dcf3568a17d2b49"),845,Россия,2,900
ObjectId("5c825dd82dcf3568a17d2b4a"),1714,Россия,2,1
ObjectId("5c825dd82dcf3568a17d2b4b"),1136,Россия,4,900
ObjectId("5c825dd82dcf3568a17d2b4c"),509,Россия,1,5
ObjectId("5c825dd82dcf3568a17d2b4d"),1542,Россия,1,900
ObjectId("5c825dd82dcf3568a17d2b4e"),520,Россия,4,250
ObjectId("5c825dd82dcf3568a17d2b4f"),373,Греция,3,0.25
ObjectId("5c825dd82dcf3568a17d2b50"),159,Россия,3,1
ObjectId("5c825dd82dcf3568a17d2b51"),489,Россия,1,0.25
ObjectId("5c825dd82dcf3568a17d2b52"),147,Россия,4,870
ObjectId("5c825dd82dcf3568a17d2b53"),1130,Россия,1,1
ObjectId("5c825dd82dcf3568a17d2b54"),769,Испания,1,500
ObjectId("5c825dd82dcf3568a17d2b55"),1072,Россия,2,43
ObjectId("5c825dd82dcf3568a17d2b56"),1717,Польша,3,250
ObjectId("5c825dd82dcf3568a17d2b58"),68,Россия,1,37
ObjectId("5c825dd82dcf3568a17d2b59"),180,Россия,1,37
ObjectId("5c825dd82dcf3568a17d2b5a"),948,Россия,4,37
ObjectId("5c825dd82dcf3568a17d2b5b"),2117,Россия,3,37
ObjectId("5c825dd82dcf3568a17d2b5c"),463,Россия,1,37
ObjectId("5c825dd82dcf3568a17d2b5d"),2276,Россия,4,37
ObjectId("5c825dd82dcf3568a17d2b5e"),116,Россия,2,37
ObjectId("5c825dd82dcf3568a17d2b60"),443,Россия,2,200
ObjectId("5c825dd82dcf3568a17d2b61"),1063,Россия,1,350
ObjectId("5c825dd82dcf3568a17d2b62"),1804,Россия,4,100
ObjectId("5c825dd82dcf3568a17d2b63"),1664,Германия,1,500
ObjectId("5c825dd82dcf3568a17d2b64"),938,Россия,4,400
ObjectId("5c825dd82dcf3568a17d2b67"),218,Россия,4,500
ObjectId("5c825dd82dcf3568a17d2b68"),823,Казахстан,1,1
ObjectId("5c825dd82dcf3568a17d2b69"),925,Россия,3,1
ObjectId("5c825dd82dcf3568a17d2b6a"),629,Россия,4,2
ObjectId("5c825dd82dcf3568a17d2b6b"),2436,Россия,2,2
ObjectId("5c825dd82dcf3568a17d2b6c"),763,Россия,2,2
ObjectId("5c825dd82dcf3568a17d2b6d"),1823,Россия,1,2
ObjectId("5c825dd82dcf3568a17d2b6e"),981,Россия,2,1
ObjectId("5c825dd82dcf3568a17d2b6f"),1067,Россия,3,200
ObjectId("5c825dd82dcf3568a17d2b70"),2114,Россия,1,200
ObjectId("5c825dd82dcf3568a17d2b71"),1146,Россия,4,1
ObjectId("5c825dd82dcf3568a17d2b72"),1899,Россия,3,200
ObjectId("5c825dd82dcf3568a17d2b73"),121,Россия,3,70
ObjectId("5c825dd82dcf3568a17d2b74"),320,Россия,4,2
ObjectId("5c825dd82dcf3568a17d2b75"),1174,Россия,2,200
ObjectId("5c825dd82dcf3568a17d2b76"),1945,Россия,1,2
ObjectId("5c825dd82dcf3568a17d2b77"),415,Россия,4,400
ObjectId("5c825dd82dcf3568a17d2b78"),749,Россия,3,200
ObjectId("5c825dd82dcf3568a17d2b79"),2095,Россия,1,1
ObjectId("5c825dd82dcf3568a17d2b7a"),936,Россия,1,2
ObjectId("5c825dd82dcf3568a17d2b7b"),721,Россия,1,400
ObjectId("5c825dd82dcf3568a17d2b7c"),1439,Россия,2,400
ObjectId("5c825dd82dcf3568a17d2b7d"),2159,Россия,3,2
ObjectId("5c825dd82dcf3568a17d2b7e"),1491,Россия,3,200
